"App","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Last Updated","Current Ver","Android Ver","Avg_Sentiment","Review_Count","Success","log_installs","log_reviews","is_free","high_success","Last_Updated","days_since_update"
"EB Events","TRAVEL_AND_LOCAL",3.3,97,16,10000,"Free",0,"Everyone","January 27, 2016","1.6","4.0 and up",0,0,"0",9.21044036697652,4.58496747867057,1,0,2016-01-27,3726
"i am EB","PHOTOGRAPHY",5,1,5.4,10,"Free",0,"Teen","February 1, 2017","1.0","4.1 and up",0,0,"0",2.39789527279837,0.693147180559945,1,0,2017-02-01,3355
"EB-Link","BUSINESS",4.8,6,11,100,"Free",0,"Everyone","June 7, 2018","1.2.7","4.2 and up",0,0,"0",4.61512051684126,1.94591014905531,1,0,2018-06-07,2864
"Exchange Bank - EB Mobile","FINANCE",4.6,8,31,1000,"Free",0,"Everyone","May 2, 2018","18.1.79","5.0 and up",0,0,"0",6.90875477931522,2.19722457733622,1,0,2018-05-02,2900
"TANGEDCO Mobile App (Official)","BUSINESS",3.3,2915,3.3,5e+05,"Free",0,"Everyone","November 3, 2017","1.0.2","4.4 and up",0,0,"0",13.1223653774023,7.97796809312855,1,0,2017-11-03,3080
"Free E B Garamond Cool Font","PERSONALIZATION",4.2,410,6.1,1e+05,"Free",0,"Everyone","April 20, 2018","33.0","4.0.3 and up",0,0,"0",11.5129354649202,6.01859321449623,1,0,2018-04-20,2912
"Epson iProjection","PRODUCTIVITY",3.5,3930,18,1e+06,"Free",0,"Everyone","March 22, 2018","3.0.0","4.0 and up",0,0,"1",13.8155115579638,8.27664912542186,1,1,2018-03-22,2941
"TN e Sevai TN EB Bill Patta Citta EC Birth All Hub","SOCIAL",3.7,23,16,5000,"Free",0,"Everyone","April 26, 2018","1.0","4.1 and up",0,0,"0",8.5173931714189,3.17805383034795,1,0,2018-04-26,2906
"EB Scanner","PRODUCTIVITY",5,9,25,50,"Free",0,"Everyone","February 11, 2018","1.7.8","4.0.3 and up",0,0,"0",3.93182563272433,2.30258509299405,1,0,2018-02-11,2980
"Mental Hospital:EB 2 Lite","GAME",4.1,5341,8.8,1e+05,"Free",0,"Teen","April 30, 2014","1.0","4.0 and up",0,0,"0",11.5129354649202,8.58335539366991,1,0,2014-04-30,4363
"EB Annual Meetings","BOOKS_AND_REFERENCE",3.5,11,15,1000,"Free",0,"Everyone","April 13, 2018","9.4.7.6","4.0 and up",0,0,"0",6.90875477931522,2.484906649788,1,0,2018-04-13,2919
"UP EB Bill Payment & Details","SOCIAL",5,3,2.4,50,"Free",0,"Teen","July 11, 2018","2.0","4.0 and up",0,0,"0",3.93182563272433,1.38629436111989,1,0,2018-07-11,2830
"Tamilnadu EB Online Payment","FINANCE",3.7,155,3.9,1e+05,"Free",0,"Everyone","July 30, 2018","1.0.0","4.0.3 and up",0,0,"0",11.5129354649202,5.04985600724954,1,0,2018-07-30,2811
"Online Kerala EB Bill Pay","FINANCE",4,37,3.9,5000,"Free",0,"Everyone","November 16, 2017","1.0.0","4.0.3 and up",0,0,"0",8.5173931714189,3.63758615972639,1,0,2017-11-16,3067
"বাংলাflix","FAMILY",4.2,1111,7.3,1e+05,"Free",0,"Everyone","June 5, 2018","3.6.1","4.1 and up",0,0,"0",11.5129354649202,7.01391547481053,1,0,2018-06-05,2866
"TNEB Quick Pay Easy","FINANCE",4.5,28,1.4,10000,"Free",0,"Teen","January 29, 2018","1","3.0 and up",0,0,"0",9.21044036697652,3.36729582998647,1,0,2018-01-29,2993
"TNEB","BUSINESS",3.8,1777,948,1e+05,"Free",0,"Everyone","May 18, 2014","1.0","2.2 and up",0,0,"0",11.5129354649202,7.48324441607385,1,0,2014-05-18,4345
"TNEB Bill Checker / TNEB Bill Status","FINANCE",2.5,2,5,1000,"Free",0,"Everyone","March 3, 2018","2.0","4.0.3 and up",0,0,"0",6.90875477931522,1.09861228866811,1,0,2018-03-03,2960
"Skin Disease","BEAUTY",4,1,2.2,100,"Free",0,"Everyone","August 30, 2017","1.0","2.2 and up",0,0,"0",4.61512051684126,0.693147180559945,1,0,2017-08-30,3145
"Bihar Land Records - RoR and EB Quick Pay","TOOLS",4,8,2.2,1000,"Free",0,"Everyone","August 7, 2018","1.0.1","5.0 and up",0,0,"0",6.90875477931522,2.19722457733622,1,0,2018-08-07,2803
"TNEB Reading","TOOLS",4.1,28,2.5,10000,"Free",0,"Everyone","October 19, 2017","1.3","4.1 and up",0,0,"0",9.21044036697652,3.36729582998647,1,0,2017-10-19,3095
"RPG ブレイジング ソウルズ アクセレイト","FAMILY",3.4,159,3.1,1000,"Paid",10.99,"Teen","April 26, 2018","2.12","2.3 and up",0,0,"0",6.90875477931522,5.07517381523383,0,0,2018-04-26,2906
"Tamilnadu Electricity Info","TOOLS",3.6,216,811,10000,"Free",0,"Everyone","November 9, 2014","2.0","1.0 and up",0,0,"0",9.21044036697652,5.37989735354046,1,0,2014-11-09,4170
"Punjab Online - Land Records • EB Bill Pay • RC/DL","TOOLS",3.4,16,4,5000,"Free",0,"Everyone","August 7, 2018","1.0","5.0 and up",0,0,"0",8.5173931714189,2.83321334405622,1,0,2018-08-07,2803
"energyly (TNEB,BESCOM,MH,DL..)","TOOLS",3.9,627,4.1,10000,"Free",0,"Everyone","February 21, 2017","6.0","4.0 and up",0,0,"0",9.21044036697652,6.4425401664682,1,0,2017-02-21,3335
"Paraglider Dashboard","SPORTS",4.6,549,2.8,50000,"Free",0,"Everyone","March 3, 2018","2.1.4","4.0 and up",0,0,"0",10.8197982842103,6.30991827822652,1,0,2018-03-03,2960
"Exército Brasileiro","PRODUCTIVITY",4.7,1730,16,1e+05,"Free",0,"Everyone","February 1, 2018","1.5","4.1 and up",0,0,"0",11.5129354649202,7.45645455517621,1,0,2018-02-01,2990
"EB Cash Collections","BUSINESS",5,1,4.3,5,"Free",0,"Everyone","July 31, 2018","1.10","4.4 and up",0,0,"0",1.79175946922805,0.693147180559945,1,0,2018-07-31,2810
"TN Electricity (TNEB)","LIFESTYLE",3.9,73,3.8,10000,"Free",0,"Everyone","December 21, 2016","8.0","2.3 and up",0,0,"0",9.21044036697652,4.30406509320417,1,0,2016-12-21,3397
"Electrician Calculator Pro","TOOLS",3.9,47,270,1000,"Paid",14.99,"Everyone","June 3, 2014","3.1","1.6 and up",0,0,"0",6.90875477931522,3.87120101090789,0,0,2014-06-03,4329
"Call Blocker - Blacklist, SMS Blocker","COMMUNICATION",4.2,30350,3.7,1e+06,"Free",0,"Everyone","January 16, 2018","10.0.0","4.1 and up",0,0,"1",13.8155115579638,10.320584744874,1,1,2018-01-16,3006
"EC - AP & Telangana","BOOKS_AND_REFERENCE",3.5,10,3,5000,"Free",0,"Everyone","November 10, 2017","1.0","4.0.3 and up",0,0,"0",8.5173931714189,2.39789527279837,1,0,2017-11-10,3073
"TN Patta, Chitta, EC","TOOLS",4.1,633,3.8,1e+05,"Free",0,"Everyone","October 21, 2016","6.7","2.3 and up",0,0,"0",11.5129354649202,6.45204895443723,1,0,2016-10-21,3458
"TN Patta Chitta EC Info","TOOLS",4.2,1611,2.7,1e+05,"Free",0,"Everyone","August 6, 2018","5.0","4.4 and up",0,0,"0",11.5129354649202,7.38523092306657,1,0,2018-08-06,2804
"EC music dictionary","TOOLS",4.4,20,2.2,500,"Paid",1.99,"Everyone","December 29, 2014","2.1","3.0 and up",0,0,"0",6.21660610108486,3.04452243772342,0,0,2014-12-29,4120
"EC Security","LIFESTYLE",4.5,13,28,1000,"Free",0,"Everyone","May 9, 2017","1.17.0.0","2.3.3 and up",0,0,"0",6.90875477931522,2.63905732961526,1,0,2017-05-09,3258
"TN Patta Citta & EC","BOOKS_AND_REFERENCE",3.8,48,1.5,10000,"Free",0,"Everyone","March 27, 2018","1.0","3.0 and up",0,0,"0",9.21044036697652,3.89182029811063,1,0,2018-03-27,2936
"EC - Encumbrance Search - telangana state","BUSINESS",3.4,45,5.5,10000,"Free",0,"Everyone","June 18, 2017","1.0","2.3 and up",0,0,"0",9.21044036697652,3.8286413964891,1,0,2017-06-18,3218
"Encumbrance Certificate - (Obsolete)","BUSINESS",3.9,184,48,50000,"Free",0,"Everyone","August 12, 2014","1.1","2.3 and up",0,0,"0",10.8197982842103,5.22035582507832,1,0,2014-08-12,4259
"My Handbook : EE, EC, EI, E&T, EEE, EECS","FAMILY",4.5,3776,7.7,1e+05,"Free",0,"Everyone","July 24, 2017","8.07.021","4.0 and up",0,0,"0",11.5129354649202,8.23668532271246,1,0,2017-07-24,3182
"EC-HRV test","SPORTS",3,9,4.3,1000,"Free",0,"Everyone","July 26, 2018","3.9.13","4.4 and up",0,0,"0",6.90875477931522,2.30258509299405,1,0,2018-07-26,2815
"Barry EC","TOOLS",4.1,14,3.8,1000,"Free",0,"Everyone","December 18, 2017","1.278.0037","2.3.3 and up",0,0,"0",6.90875477931522,2.70805020110221,1,0,2017-12-18,3035
"New Holland Agriculture T5 EC","PRODUCTIVITY",4.6,12,15,1000,"Free",0,"Everyone","February 24, 2017","1.2","4.0.3 and up",0,0,"0",6.90875477931522,2.56494935746154,1,0,2017-02-24,3332
"EC Taximeter","PRODUCTIVITY",3.9,162,5,10000,"Free",0,"Everyone","May 14, 2018","3.0.21","4.0 and up",0,0,"0",9.21044036697652,5.09375020080676,1,0,2018-05-14,2888
"Walk Freely (Ec Shlire)","TOOLS",4.7,62,2.3,1000,"Free",0,"Everyone","November 13, 2017","1.1.3","4.1 and up",0,0,"0",6.90875477931522,4.14313472639153,1,0,2017-11-13,3070
"EC Apps List","TOOLS",4.5,2,1.6,100,"Free",0,"Everyone","February 12, 2015","1.3","4.0 and up",0,0,"0",4.61512051684126,1.09861228866811,1,0,2015-02-12,4075
"AP Stamps and Registration","BOOKS_AND_REFERENCE",3.4,82,2.7,10000,"Free",0,"Everyone","March 27, 2018","2.0","3.0 and up",0,0,"0",9.21044036697652,4.4188406077966,1,0,2018-03-27,2936
"EC Calgary","FAMILY",5,6,8.1,100,"Free",0,"Teen","June 26, 2018","3.8.0","4.1 and up",0,0,"0",4.61512051684126,1.94591014905531,1,0,2018-06-26,2845
"Victoria EC","TOOLS",5,5,3.8,500,"Free",0,"Everyone","March 30, 2018","1.283.0037","2.3.3 and up",0,0,"0",6.21660610108486,1.79175946922805,1,0,2018-03-30,2933
"EC SPORTS","SPORTS",5,1,6.3,10,"Free",0,"Everyone","May 26, 2015","4.1.1","2.3.3 and up",0,0,"0",2.39789527279837,0.693147180559945,1,0,2015-05-26,3972
"ECナビ×シュフー","LIFESTYLE",4,576,7.4,50000,"Free",0,"Everyone","June 7, 2018","1.0.2","4.0 and up",0,0,"0",10.8197982842103,6.3578422665081,1,0,2018-06-07,2864
"EC Reps","BUSINESS",4,1,5.4,100,"Free",0,"Everyone","March 15, 2017","1.10","4.0 and up",0,0,"0",4.61512051684126,0.693147180559945,1,0,2017-03-15,3313
"EC Tax","FINANCE",4.9,8,3.1,500,"Free",0,"Everyone","February 9, 2018","1.2","4.0.3 and up",0,0,"0",6.21660610108486,2.19722457733622,1,0,2018-02-09,2982
"EC Fairgrounds","FAMILY",5,3,5.5,500,"Free",0,"Everyone","July 13, 2018","erie1.3.23.42-release","4.4 and up",0,0,"0",6.21660610108486,1.38629436111989,1,0,2018-07-13,2828
"Kiamichi EC","TOOLS",4.6,7,3.9,1000,"Free",0,"Everyone","February 23, 2018","1.283.0037","2.3.3 and up",0,0,"0",6.90875477931522,2.07944154167984,1,0,2018-02-23,2968
"TN Patta /Chitta /EC New","SOCIAL",4.8,5,3,100,"Free",0,"Teen","July 20, 2018","1.0","4.0 and up",0,0,"0",4.61512051684126,1.79175946922805,1,0,2018-07-20,2821
"HOLSTON EC","TOOLS",4.1,7,4.2,1000,"Free",0,"Everyone","January 23, 2018","1.278.0037","2.3.3 and up",0,0,"0",6.90875477931522,2.07944154167984,1,0,2018-01-23,2999
"FILL EC","BUSINESS",4.1,13,3.8,100,"Free",0,"Everyone","April 23, 2018","1.0","4.0.3 and up",0,0,"0",4.61512051684126,2.63905732961526,1,0,2018-04-23,2909
"GATE Syllabus for EC 2018 & Notifications","FAMILY",4.7,23,4.3,1000,"Free",0,"Everyone","August 28, 2017","1.3","4.4 and up",0,0,"0",6.90875477931522,3.17805383034795,1,0,2017-08-28,3147
"EC Mover","GAME",5,5,4.6,10,"Free",0,"Everyone","August 1, 2018","1.11","4.0.3 and up",0,0,"0",2.39789527279837,1.79175946922805,1,0,2018-08-01,2809
"SCS eC","PRODUCTIVITY",4.4,7,17,100,"Free",0,"Everyone","October 21, 2016","1.0.1","4.1 and up",0,0,"0",4.61512051684126,2.07944154167984,1,0,2016-10-21,3458
"My EF","FAMILY",3.3,4114,14,1e+05,"Free",0,"Everyone","July 10, 2018","3.29","4.2 and up",0,0,"0",11.5129354649202,8.32239411311117,1,0,2018-07-10,2831
"EF Mentor: Words","FAMILY",4,403,39,50000,"Free",0,"Teen","July 30, 2018","1.7.0.00115","4.1 and up",0,0,"0",10.8197982842103,6.00141487796115,1,0,2018-07-30,2811
"EF Smart English for Phone","FAMILY",3.5,208,13,10000,"Free",0,"Everyone","June 29, 2018","1.2.1","4.4 and up",0,0,"0",9.21044036697652,5.34233425196481,1,0,2018-06-29,2842
"My EF Center","FAMILY",2.8,89,35,10000,"Free",0,"Everyone","July 23, 2018","1.10.0","4.4 and up",0,0,"0",9.21044036697652,4.49980967033027,1,0,2018-07-23,2818
"EF English Live Business","FAMILY",3.6,496,14,1e+05,"Free",0,"Everyone","May 4, 2018","2.0.1","4.4 and up",0,0,"0",11.5129354649202,6.20859002609663,1,0,2018-05-04,2898
"EF Classroom","FAMILY",3.2,190,23,50000,"Free",0,"Everyone","July 23, 2018","3.0.0.2927","5.0 and up",0,0,"0",10.8197982842103,5.25227342804663,1,0,2018-07-23,2818
"EF English Live for phone","FAMILY",3.6,2210,15,1e+05,"Free",0,"Everyone","July 24, 2018","3.1.0","5.0 and up",0,0,"0",11.5129354649202,7.70120018085745,1,0,2018-07-24,2817
"EF Smart English","FAMILY",3.7,150,11,5000,"Free",0,"Everyone","June 11, 2018","1.6.0","4.4 and up",0,0,"0",8.5173931714189,5.01727983681492,1,0,2018-06-11,2860
"EF English Live Business Tablet","FAMILY",3.3,279,14,10000,"Free",0,"Everyone","December 25, 2017","1.6.6","4.4 and up",0,0,"0",9.21044036697652,5.63478960316925,1,0,2017-12-25,3028
"EF English Live for tablets","FAMILY",3.1,1242,14,50000,"Free",0,"Everyone","April 24, 2018","1.7.0","4.4 and up",0,0,"0",10.8197982842103,7.12528309151071,1,0,2018-04-24,2908
"EF Parеnts","FAMILY",4.1,435,17,50000,"Free",0,"Everyone","June 21, 2018","3.1.0","4.1 and up",0,0,"0",10.8197982842103,6.07764224334903,1,0,2018-06-21,2850
"EF Teacher","FAMILY",3.1,16,17,1000,"Free",0,"Everyone","April 19, 2018","1.6","4.1 and up",0,0,"0",6.90875477931522,2.83321334405622,1,0,2018-04-19,2913
"English Bite","FAMILY",3.5,268,9.8,10000,"Free",0,"Everyone","January 25, 2016","1.3.0","4.0 and up",0,0,"0",9.21044036697652,5.59471137960184,1,0,2016-01-25,3728
"EF/VR – VR Tours of EF Schools","FAMILY",3.6,17,15,1000,"Free",0,"Teen","September 15, 2015","1.0.05","4.0 and up",0,0,"0",6.90875477931522,2.89037175789616,1,0,2015-09-15,3860
"EF Events","EVENTS",5,7,4.4,100,"Free",0,"Teen","October 5, 2017","Varies with device","Varies with device",0,0,"0",4.61512051684126,2.07944154167984,1,0,2017-10-05,3109
"EF Go Ahead Tour Companion","TRAVEL_AND_LOCAL",2.3,23,43,1000,"Free",0,"Everyone","June 18, 2018","3.0.7","4.4 and up",0,0,"0",6.90875477931522,3.17805383034795,1,0,2018-06-18,2853
"EF-myHR","FINANCE",2.9,26,36,1000,"Free",0,"Everyone","February 21, 2018","1.0.38","4.0 and up",0,0,"0",6.90875477931522,3.29583686600433,1,0,2018-02-21,2970
"EF Spelling Bee","FAMILY",3,2,9.4,500,"Free",0,"Everyone","October 12, 2017","1.2.2","4.3 and up",0,0,"0",6.21660610108486,1.09861228866811,1,0,2017-10-12,3102
"Education First FCU Mobile","FINANCE",2.9,204,29,10000,"Free",0,"Everyone","May 9, 2018","18.1.79","5.0 and up",0,0,"0",9.21044036697652,5.32300997913841,1,0,2018-05-09,2893
"Travelmoji","FAMILY",3.9,13,10,500,"Free",0,"Everyone","June 24, 2016","2.0","4.3 and up",0,0,"0",6.21660610108486,2.63905732961526,1,0,2016-06-24,3577
"EF Forms","BUSINESS",5,2,23,50,"Free",0,"Everyone","July 24, 2018","1.29","4.4 and up",0,0,"0",3.93182563272433,1.09861228866811,1,0,2018-07-24,2817
"Agenda EF","FAMILY",3.4,79,33,5000,"Free",0,"Everyone","May 27, 2015","1.03","3.0 and up",0,0,"0",8.5173931714189,4.38202663467388,1,0,2015-05-27,3971
"EF App","BUSINESS",5,8,20,100,"Free",0,"Everyone","January 23, 2017","1.0.5","4.4 and up",0,0,"0",4.61512051684126,2.19722457733622,1,0,2017-01-23,3364
"EF Coach","HEALTH_AND_FITNESS",4.8,17,14,500,"Free",0,"Everyone","March 12, 2018","1.1.1","4.4 and up",0,0,"0",6.21660610108486,2.89037175789616,1,0,2018-03-12,2951
"EF Universe: Endless Battle","FAMILY",4.2,5,54,50,"Free",0,"Teen","July 31, 2018","4541.25.51","4.1 and up",0,0,"0",3.93182563272433,1.79175946922805,1,0,2018-07-31,2810
"EF Academy","HEALTH_AND_FITNESS",5,4,15,50,"Free",0,"Everyone","March 23, 2018","7.7.3","4.1 and up",0,0,"0",3.93182563272433,1.6094379124341,1,0,2018-03-23,2940
"Financial Calculator Pro EF","FINANCE",4.3,634,2,50000,"Free",0,"Everyone","October 4, 2013","2.1.0.9","2.1 and up",0,0,"0",10.8197982842103,6.45362499889269,1,0,2013-10-04,4571
"Carrier Landings Pro","FAMILY",4.6,5969,31,10000,"Paid",12.99,"Everyone","June 29, 2018","4.2.4","4.1 and up",0,0,"0",9.21044036697652,8.69450220638665,0,0,2018-06-29,2842
"EF Financial Control Free","FINANCE",4.4,58,3.7,10000,"Free",0,"Everyone","May 6, 2018","1.9.0","4.0.3 and up",0,0,"0",9.21044036697652,4.07753744390572,1,0,2018-05-06,2896
"أحداث وحقائق | خبر عاجل في اخبار العالم","NEWS_AND_MAGAZINES",4.8,311,14,5000,"Free",0,"Everyone 10+","July 15, 2018","2.9.19a","4.2 and up",0,0,"0",8.5173931714189,5.74300318780948,1,0,2018-07-15,2826
"StudyLock - Education First","PARENTING",4.1,27,4.6,1000,"Free",0,"Everyone","October 12, 2017","1.13","4.1 and up",0,0,"0",6.90875477931522,3.3322045101752,1,0,2017-10-12,3102
"English Conversation Courses","FAMILY",4.6,22165,6.8,1e+06,"Free",0,"Everyone","June 28, 2018","4.1806.3","4.0 and up",0,0,"1",13.8155115579638,10.0063148623356,1,1,2018-06-28,2843
"eG Monitor","PRODUCTIVITY",4.6,8,7.5,100,"Free",0,"Everyone","July 27, 2018","2.0.7","4.1 and up",0,0,"0",4.61512051684126,2.19722457733622,1,0,2018-07-27,2814
"E.G. Chess Free","GAME",4,505,23,10000,"Free",0,"Everyone","December 6, 2014","1.0.28","2.3 and up",0,0,"0",9.21044036697652,6.22653666928747,1,0,2014-12-06,4143
"EG SIM CARD (EGSIMCARD, 이지심카드)","BUSINESS",2.9,322,1.5,50000,"Free",0,"Everyone","March 28, 2017","2.13","2.2 and up",0,0,"0",10.8197982842103,5.77765232322266,1,0,2017-03-28,3300
"EG-Boost","BUSINESS",4.1,25,2.4,1000,"Free",0,"Everyone","November 27, 2017","7.0","2.3.3 and up",0,0,"0",6.90875477931522,3.25809653802148,1,0,2017-11-27,3056
"Bee Mobile EG","FINANCE",4.2,883,6.5,1e+05,"Free",0,"Everyone","May 5, 2018","3.1.9","4.0 and up",0,0,"0",11.5129354649202,6.78445706263764,1,0,2018-05-05,2897
"E.G. Chess","GAME",4.3,56,23,1000,"Paid",0.99,"Everyone","December 6, 2014","1.0.28","2.3 and up",0,0,"0",6.90875477931522,4.04305126783455,0,0,2014-12-06,4143
"EG SIM CARD (EGSIMCARD)","TRAVEL_AND_LOCAL",4.4,105,5,10000,"Free",0,"Everyone","May 2, 2018","2.5","2.3 and up",0,0,"0",9.21044036697652,4.66343909411207,1,0,2018-05-02,2900
"EG Retail","BUSINESS",2.4,29,16,500,"Free",0,"Everyone","July 5, 2018","2.2.1335","4.1 and up",0,0,"0",6.21660610108486,3.40119738166216,1,0,2018-07-05,2836
"EG Movi","TOOLS",4.2,40,7.4,1000,"Free",0,"Everyone","May 12, 2017","0.9.1","3.2 and up",0,0,"0",6.90875477931522,3.71357206670431,1,0,2017-05-12,3255
"Energenie EG-PM1W Setup Wizard","TOOLS",3.1,17,523,1000,"Free",0,"Everyone","October 10, 2014","1.8 (2014-10-10 11:10:51 +0400)","2.2 and up",0,0,"0",6.90875477931522,2.89037175789616,1,0,2014-10-10,4200
"EG Classroom Decimals™","FAMILY",3,2,18,50,"Paid",2.99,"Everyone","June 12, 2017","2.2.2","2.2 and up",0,0,"0",3.93182563272433,1.09861228866811,0,0,2017-06-12,3224
"EGW Writings 2","BOOKS_AND_REFERENCE",4.7,6547,16,1e+05,"Free",0,"Everyone","December 8, 2017","4.0.3","4.0.3 and up",0,0,"0",11.5129354649202,8.78691493849102,1,0,2017-12-08,3045
"Alipay","FINANCE",3.4,42497,61,1e+06,"Free",0,"Teen","July 2, 2018","10.1.28.560","4.3 and up",0,0,"1",13.8155115579638,10.6572122949817,1,1,2018-07-02,2839
"EGW Writings","BOOKS_AND_REFERENCE",4.7,24278,3.1,1e+06,"Free",0,"Everyone","December 27, 2017","2.1.2","2.2 and up",0,0,"1",13.8155115579638,10.0973670581638,1,1,2017-12-27,3026
"Bible with EGW Comments","BOOKS_AND_REFERENCE",4.7,3776,12,1e+05,"Free",0,"Everyone","February 7, 2018","2.12.0","4.1 and up",0,0,"0",11.5129354649202,8.23668532271246,1,0,2018-02-07,2984
"Eg Call","COMMUNICATION",4.2,91,6,10000,"Free",0,"Everyone","February 26, 2017","3.8.6","2.2 and up",0,0,"0",9.21044036697652,4.52178857704904,1,0,2017-02-26,3330
"EG India","LIFESTYLE",5,3,4,100,"Free",0,"Everyone","July 29, 2018","1.1.3","4.0.3 and up",0,0,"0",4.61512051684126,1.38629436111989,1,0,2018-07-29,2812
"Fashion Pony Girls Dress Up Makeup Game","FAMILY",4.5,256,30,10000,"Free",0,"Everyone","July 13, 2018","1.7","4.0 and up",0,0,"0",9.21044036697652,5.54907608489522,1,0,2018-07-13,2828
"My Little Pony AR Guide","BOOKS_AND_REFERENCE",3.3,7993,51,1e+06,"Free",0,"Everyone","November 3, 2017","1.0.6","4.0 and up",0,0,"1",13.8155115579638,8.98644653927127,1,1,2017-11-03,3080
"L.A. Crime Stories 2 Mad City Crime","GAME",4.2,3946,42,1e+05,"Free",0,"Teen","March 30, 2017","1.04","2.3 and up",0,0,"0",11.5129354649202,8.28071107566285,1,0,2017-03-30,3298
"LA Stories 4 New Order Sandbox 2018","GAME",4.2,17453,99,1e+06,"Free",0,"Mature 17+","June 1, 2018","1.06","2.3 and up",0,0,"1",13.8155115579638,9.76732412772326,1,1,2018-06-01,2870
"SDA Sabbath School Quarterly","BOOKS_AND_REFERENCE",4.7,14773,6.4,5e+05,"Free",0,"Everyone","October 9, 2017","4.1.92","3.0 and up",0,0,"0",13.1223653774023,9.60062415808868,1,0,2017-10-09,3105
"Sirens Fashion Style Game","FAMILY",4.3,2282,22,5e+05,"Free",0,"Everyone","February 20, 2018","1.0","4.0 and up",0,0,"0",13.1223653774023,7.7332456465298,1,0,2018-02-20,2971
"Equestria Amino for MLP","SOCIAL",4.8,8369,63,50000,"Free",0,"Teen","July 13, 2018","1.8.19106","4.0.3 and up",0,0,"0",10.8197982842103,9.03240916348352,1,0,2018-07-13,2828
"Propertyfinder","LIFESTYLE",4.2,1506,11,1e+05,"Free",0,"Everyone","August 7, 2018","6.5.2","4.4 and up",0,0,"0",11.5129354649202,7.3178761986265,1,0,2018-08-07,2803
"L.A. Crime Stories Mad City Crime","GAME",4,30008,99,1e+06,"Free",0,"Mature 17+","March 30, 2017","1.26","2.3 and up",0,0,"1",13.8155115579638,10.3092526156533,1,1,2017-03-30,3298
"My Little Pony: Story Creator","FAMILY",4.2,11002,21,1e+06,"Free",0,"Everyone","May 11, 2017","1.0","4.0.3 and up",0,0,"1",13.8155115579638,9.30592324186991,1,1,2017-05-11,3256
"Pocket Little Pony","FAMILY",4.1,47576,14,1e+06,"Free",0,"Everyone 10+","March 1, 2017","1.95","4.0 and up",0,0,"1",13.8155115579638,10.7701047301667,1,1,2017-03-01,3327
"Dance Magic Fashion Style Games","FAMILY",4.6,2533,46,1e+05,"Free",0,"Everyone","February 27, 2018","1.0","4.0 and up",0,0,"0",11.5129354649202,7.83755436088108,1,0,2018-02-27,2964
"Inventory & Barcode scanner & WIFI scanner","PRODUCTIVITY",4.6,1880,18,50000,"Paid",1.49,"Everyone","July 1, 2018","6.08","4.3 and up",0,0,"0",10.8197982842103,7.53955882930103,0,0,2018-07-01,2840
"MLP Colouring Adventures","FAMILY",3.8,7379,61,1e+06,"Free",0,"Everyone","March 28, 2017","1.0","4.4 and up",0,0,"1",13.8155115579638,8.90652891759452,1,1,2017-03-28,3300
"Fashion Girls Dress up Makeup","FAMILY",4.4,115,31,10000,"Free",0,"Everyone","July 13, 2018","1.0","4.0 and up",0,0,"0",9.21044036697652,4.75359019110636,1,0,2018-07-13,2828
"Home Pony 2","FAMILY",4,20977,26,1e+06,"Free",0,"Everyone","June 18, 2018","1.4.5","4.0 and up",0,0,"1",13.8155115579638,9.95122954852155,1,1,2018-06-18,2853
"Eh Volevi!","FAMILY",3.9,1619,7,1e+05,"Free",0,"Everyone","October 7, 2017","1.2.1","4.0 and up",0,0,"0",11.5129354649202,7.39018142822643,1,0,2017-10-07,3107
"VITEK EH DVR Viewer (Pro)","TOOLS",3.5,78,3.3,10000,"Free",0,"Everyone","October 11, 2013","1.2.10","2.2 and up",0,0,"0",9.21044036697652,4.36944785246702,1,0,2013-10-11,4564
"Eh Bee Wallpapers HD","PERSONALIZATION",5,4,3.9,100,"Free",0,"Everyone","April 24, 2018","1.0","4.1 and up",0,0,"0",4.61512051684126,1.6094379124341,1,0,2018-04-24,2908
